company_id,company,exchange,ticker,industry,market_cap,market_cap_date,company_url,revenue,revenue_date,primary_ticker
Q161086,JetBlue Airways,Nasdaq,JBLU,,,,http://www.wikidata.org/entity/Q161086,,,JBLU
Q161140,Diageo,New York Stock Exchange,DEO,beverage industry,,,http://www.wikidata.org/entity/Q161140,27964000000.0,2025-01-01 00:00:00+00:00,DEO
Q1612593,Jeld-Wen,New York Stock Exchange,JELD,,,,http://www.wikidata.org/entity/Q1612593,,,JELD
Q16131515,TARO Pharmaceuticals,New York Stock Exchange,TARO,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16131515,,,TARO
Q16154750,Isle of Capri Casinos,Nasdaq,ISLE,gambling,,,http://www.wikidata.org/entity/Q16154750,,,ISLE
Q1615684,Hess Corporation,New York Stock Exchange,HES,petroleum industry,,,http://www.wikidata.org/entity/Q1615684,11570000000.0,2022-01-01 00:00:00+00:00,HES
Q16157155,A10 Networks,New York Stock Exchange,ATEN,computer network,,,http://www.wikidata.org/entity/Q16157155,,,ATEN
Q16162525,Auburn National Bancorporation,Nasdaq,AUBN,finance,,,http://www.wikidata.org/entity/Q16162525,,,AUBN
Q16240807,AutoWeb,Nasdaq,ABTL,,,,http://www.wikidata.org/entity/Q16240807,,,ABTL
Q1624295,Knoll,New York Stock Exchange,KNL,industrial manufacturing,,,http://www.wikidata.org/entity/Q1624295,,,KNL
Q16245358,Berry Petroleum Company,Nasdaq,BRY,petroleum industry,,,http://www.wikidata.org/entity/Q16245358,,,BRY
Q16247191,Carvana,New York Stock Exchange,CVNA,e-commerce,,,http://www.wikidata.org/entity/Q16247191,,,CVNA
Q16247698,Cineverse,Nasdaq,CIDM,outline of entertainment,,,http://www.wikidata.org/entity/Q16247698,,,CIDM
Q16248637,Datadog,Nasdaq,DDOG,IT performance management,,,http://www.wikidata.org/entity/Q16248637,,,DDOG
Q16249409,Eagle Materials,New York Stock Exchange,EXP,,,,http://www.wikidata.org/entity/Q16249409,,,EXP
Q16249833,Enzon Pharmaceuticals,Nasdaq,ENZN,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16249833,,,ENZN
Q16250432,Fidelity Southern Corporation,Nasdaq,LION,financial services,,,http://www.wikidata.org/entity/Q16250432,,,LION
Q16251015,Gaming and Leisure Properties,Nasdaq,GLPI,,,,http://www.wikidata.org/entity/Q16251015,,,GLPI
Q16255113,Jazz Pharmaceuticals,Nasdaq,JAZZ,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16255113,,,JAZZ
Q16255259,Span-America Medical Systems,Nasdaq,SPAN,,,,http://www.wikidata.org/entity/Q16255259,,,SPAN
Q1627894,W. W. Grainger,New York Stock Exchange,GWW,,,,http://www.wikidata.org/entity/Q1627894,,,GWW
Q162852,SurveyMonkey,Nasdaq,SVMK,software as a service,,,http://www.wikidata.org/entity/Q162852,,,SVMK
Q1630431,HCA Corporation,New York Stock Exchange,HCA,health care,,,http://www.wikidata.org/entity/Q1630431,60233000000.0,2022-01-01 00:00:00+00:00,HCA
Q1630559,Host Hotels & Resorts,New York Stock Exchange,HST,hotel industry,,,http://www.wikidata.org/entity/Q1630559,,,HST
Q1631922,Snap-on,New York Stock Exchange,SNA,industrial manufacturing,,,http://www.wikidata.org/entity/Q1631922,,,SNA
Q1632461,Veolia,New York Stock Exchange,VE,waste management,,,http://www.wikidata.org/entity/Q1632461,45351000000.0,2023-01-01 00:00:00+00:00,VE
Q16335785,Pivotal Software,New York Stock Exchange,,software industry,,,http://www.wikidata.org/entity/Q16335785,,,
Q16338433,Internet Gold Golden Lines Ltd,Nasdaq,IGLD,telecommunications,21462000.0,2022-11-15 00:00:00+00:00,http://www.wikidata.org/entity/Q16338433,,,IGLD
Q1641437,Ralph Lauren Corporation,New York Stock Exchange,RL,commerce,,,http://www.wikidata.org/entity/Q1641437,,,RL
Q1645081,Nucor,New York Stock Exchange,NUE,iron and steel industry,27600000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q1645081,41512467000.0,2022-01-01 00:00:00+00:00,NUE
Q16510256,Country Style Cooking,New York Stock Exchange,CCSC,food industry,,,http://www.wikidata.org/entity/Q16510256,,,CCSC
Q1652574,Manulife Financial,New York Stock Exchange,MFC,insurance industry,,,http://www.wikidata.org/entity/Q1652574,,,MFC
Q16526979,Anghami,Nasdaq,ANGH,,,,http://www.wikidata.org/entity/Q16526979,,,ANGH
Q16531742,Valvoline,New York Stock Exchange,VVV,chemical industry,,,http://www.wikidata.org/entity/Q16531742,,,VVV
Q1653258,ICICI Bank,New York Stock Exchange,IBN,economics of banking,,,http://www.wikidata.org/entity/Q1653258,,,IBN
Q1654103,IMAX Corporation,New York Stock Exchange,IMAX,Motion Picture Production and Services,,,http://www.wikidata.org/entity/Q1654103,,,IMAX
Q1655409,Iamgold,New York Stock Exchange,IAG,mining,,,http://www.wikidata.org/entity/Q1655409,,,IAG
Q1656230,Phillips 66,New York Stock Exchange,PSX,petroleum industry,,,http://www.wikidata.org/entity/Q1656230,175702000000.0,2022-01-01 00:00:00+00:00,PSX
Q165684,Rogers Communications,New York Stock Exchange,RCI,telecommunications,,,http://www.wikidata.org/entity/Q165684,,,RCI
Q165858,Telus Communications,New York Stock Exchange,TU,telecommunications,,,http://www.wikidata.org/entity/Q165858,,,TU
Q1660027,The McClatchy Company,New York Stock Exchange,MNI,publishing,,,http://www.wikidata.org/entity/Q1660027,,,MNI
Q1662481,IHS Inc.,New York Stock Exchange,INFO,Information Services,,,http://www.wikidata.org/entity/Q1662481,,,INFO
Q1663044,Ingersoll Rand,New York Stock Exchange,TT,conglomerate,,,http://www.wikidata.org/entity/Q1663044,,,TT
Q1665429,Integrated Device Technology,Nasdaq,IDTI,semiconductor industry,,,http://www.wikidata.org/entity/Q1665429,,,IDTI
Q1665653,Veeco,Nasdaq,VECO,industrial manufacturing,,,http://www.wikidata.org/entity/Q1665653,,,VECO
Q1666040,"Interface, Inc.",Nasdaq,TILE,textile industry,,,http://www.wikidata.org/entity/Q1666040,,,TILE
Q166621,Mizuho Financial Group,New York Stock Exchange,MFG,financial services,,,http://www.wikidata.org/entity/Q166621,,,MFG
Q1666331,StoneX,Nasdaq,SNEX,financial services,,,http://www.wikidata.org/entity/Q1666331,40961600000.0,2021-01-01 00:00:00+00:00,SNEX
Q1666568,International Flavor & Fragrances,New York Stock Exchange,IFF,specialty chemicals,,,http://www.wikidata.org/entity/Q1666568,,,IFF
Q1666600,International Game Technology,New York Stock Exchange,IGT,gambling,,,http://www.wikidata.org/entity/Q1666600,,,IGT
Q1667971,Internet Initiative Japan,Nasdaq,IIJI,,,,http://www.wikidata.org/entity/Q1667971,,,IIJI
Q1668265,US Foods,New York Stock Exchange,USFD,foodservice distributor,,,http://www.wikidata.org/entity/Q1668265,,,USFD
Q1671436,Interval Leisure Group,Nasdaq,IILG,hospitality industry,,,http://www.wikidata.org/entity/Q1671436,,,IILG
Q1671509,ON Semiconductor,Nasdaq,ON,semiconductor industry,,,http://www.wikidata.org/entity/Q1671509,7082300000.0,2024-01-01 00:00:00+00:00,ON
Q1672602,Koss Corporation,Nasdaq,KOSS,electronics,,,http://www.wikidata.org/entity/Q1672602,,,KOSS
Q1673079,Iron Mountain Incorporated,New York Stock Exchange,IRM,computer storage media,,,http://www.wikidata.org/entity/Q1673079,,,IRM
Q16733729,Kosmos Energy,New York Stock Exchange,KOS,petroleum industry,,,http://www.wikidata.org/entity/Q16733729,,,KOS
Q16738121,Allegion,New York Stock Exchange,ALLE,,,,http://www.wikidata.org/entity/Q16738121,,,ALLE
Q16766290,ReachLocal,Nasdaq,RLOC,digital marketing,,,http://www.wikidata.org/entity/Q16766290,,,RLOC
Q1676726,J. Walter Thompson,Nasdaq,WPPGY,,,,http://www.wikidata.org/entity/Q1676726,,,WPPGY
Q16824238,Acceleron Pharma,Nasdaq,XLRN,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16824238,,,XLRN
Q16824303,Advanced Accelerator Applications,Nasdaq,AAAP,,,,http://www.wikidata.org/entity/Q16824303,,,AAAP
Q16824426,Agios Pharmaceuticals,Nasdaq,AGIO,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16824426,,,AGIO
Q16824882,Alliance One International,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q16824882,,,
Q16825098,Andatee China Marine Fuel,Nasdaq,AMCF,,,,http://www.wikidata.org/entity/Q16825098,,,AMCF
Q16826875,BBCN,Nasdaq,BBCN,economics of banking,,,http://www.wikidata.org/entity/Q16826875,,,BBCN
Q16827821,Ambit Biosciences,Nasdaq,AMBI,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16827821,,,AMBI
Q16828730,Annaly Capital Management,New York Stock Exchange,NLY,real estate investment trust,,,http://www.wikidata.org/entity/Q16828730,,,NLY
Q16829282,Charm Communications,Nasdaq,CHRM,advertising,,,http://www.wikidata.org/entity/Q16829282,,,CHRM
Q16829606,Cimarex Energy,New York Stock Exchange,XEC,petroleum industry,,,http://www.wikidata.org/entity/Q16829606,,,XEC
Q16829833,Cobalt International Energy,New York Stock Exchange,,petroleum industry,,,http://www.wikidata.org/entity/Q16829833,,,
Q1683034,Janus Capital Group,New York Stock Exchange,JHG,finance,,,http://www.wikidata.org/entity/Q1683034,,,JHG
Q16834334,CVR Partners,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q16834334,,,
Q16835875,AuthenTec,Nasdaq,AUTH,semiconductor industry,,,http://www.wikidata.org/entity/Q16835875,,,AUTH
Q16836218,AXIS Capital,New York Stock Exchange,AXS,reinsurance,,,http://www.wikidata.org/entity/Q16836218,,,AXS
Q16838618,Corpay,New York Stock Exchange,FLT,,,,http://www.wikidata.org/entity/Q16838618,,,FLT
Q16839584,Galyan's,Nasdaq,GLYN,retail,,,http://www.wikidata.org/entity/Q16839584,,,GLYN
Q16840288,Griffon Corporation,New York Stock Exchange,GFF,conglomerate,,,http://www.wikidata.org/entity/Q16840288,,,GFF
Q16844753,Horizon Therapeutics,Nasdaq,HZNP,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16844753,,,HZNP
Q16850385,Calavo Growers,Nasdaq,CVGW,,,,http://www.wikidata.org/entity/Q16850385,,,CVGW
Q1685287,Vulcan Materials Company,New York Stock Exchange,VMC,list of building materials,,,http://www.wikidata.org/entity/Q1685287,,,VMC
Q16858667,Kratos Defense & Security Solutions,Nasdaq,KTOS,weapons industry,,,http://www.wikidata.org/entity/Q16858667,,,KTOS
Q16858748,"Ceres, Inc.",Nasdaq,CERE,biotechnology,,,http://www.wikidata.org/entity/Q16858748,,,CERE
Q16874768,Grant Prideco,New York Stock Exchange,GRP,oilfield service company,,,http://www.wikidata.org/entity/Q16874768,,,GRP
Q16885315,Mueller Industries,New York Stock Exchange,MLI,,,,http://www.wikidata.org/entity/Q16885315,,,MLI
Q1689717,Jive Software,Nasdaq,JIVE,collaborative software,,,http://www.wikidata.org/entity/Q1689717,,,JIVE
Q16920636,United Bank,Nasdaq,UBSI,economics of banking,,,http://www.wikidata.org/entity/Q16920636,,,UBSI
Q16932392,Roper Technologies,New York Stock Exchange,ROP,conglomerate,,,http://www.wikidata.org/entity/Q16932392,5371800000.0,2022-01-01 00:00:00+00:00,ROP
Q16932650,Rubicon Technology,Nasdaq,RBCN,,,,http://www.wikidata.org/entity/Q16932650,,,RBCN
Q16933746,SEACOR Holdings,New York Stock Exchange,,petroleum industry,,,http://www.wikidata.org/entity/Q16933746,,,
Q16950619,Community West Bancshares,Nasdaq,CWBC,financial services,,,http://www.wikidata.org/entity/Q16950619,,,CWBC
Q16950815,Beacon Roofing Supply,Nasdaq,BECN,,,,http://www.wikidata.org/entity/Q16950815,,,BECN
Q16951448,Copart,Nasdaq,CPRT,automotive industry,,,http://www.wikidata.org/entity/Q16951448,,,CPRT
Q16952393,TD Cowen,Nasdaq,COWN,financial services,,,http://www.wikidata.org/entity/Q16952393,,,COWN
Q16953039,Moelis & Company,New York Stock Exchange,MC,financial services,,,http://www.wikidata.org/entity/Q16953039,,,MC
Q16953751,CyrusOne,Nasdaq,CONE,real estate investment trust,,,http://www.wikidata.org/entity/Q16953751,,,CONE
Q16955055,CAMCO FINANCIAL,Nasdaq,CAFI,financial services,,,http://www.wikidata.org/entity/Q16955055,,,CAFI
Q16956136,Cato Corporation,New York Stock Exchange,CATO,retail,,,http://www.wikidata.org/entity/Q16956136,,,CATO
Q16956471,Cenveo,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q16956471,,,
Q16957733,China Yuchai International,New York Stock Exchange,CYD,automotive part,,,http://www.wikidata.org/entity/Q16957733,,,CYD
Q16958009,Isac,New York Stock Exchange,THS,food industry,,,http://www.wikidata.org/entity/Q16958009,,,THS
Q16958140,Niska Gas Storage Partners,New York Stock Exchange,NKA,,,,http://www.wikidata.org/entity/Q16958140,,,NKA
Q16958713,Clarcor,New York Stock Exchange,CLC,gas turbine,,,http://www.wikidata.org/entity/Q16958713,,,CLC
Q16959074,United Financial Bancorp,Nasdaq,UBNK,financial services,,,http://www.wikidata.org/entity/Q16959074,,,UBNK
Q16959092,United Security Bancshares,Nasdaq,UBFO,bank,,,http://www.wikidata.org/entity/Q16959092,,,UBFO
Q16959310,CST Brands,New York Stock Exchange,CST,convenience store,,,http://www.wikidata.org/entity/Q16959310,,,CST
Q16959629,Nutanix,Nasdaq,NTNX,Hyper-converged infrastructure,,,http://www.wikidata.org/entity/Q16959629,,,NTNX
Q16964955,NetLogic Microsystems,Nasdaq,NETL,electronics,,,http://www.wikidata.org/entity/Q16964955,,,NETL
Q16966841,Edwards Lifesciences,New York Stock Exchange,EW,medical device,,,http://www.wikidata.org/entity/Q16966841,,,EW
Q16967024,Web.com,Nasdaq,WSPI,web hosting service,,,http://www.wikidata.org/entity/Q16967024,,,WSPI
Q16967103,Castlight Health,New York Stock Exchange,CSLT,,,,http://www.wikidata.org/entity/Q16967103,,,CSLT
Q16968189,Yatra.com,Nasdaq,YTRA,travel agency,,,http://www.wikidata.org/entity/Q16968189,,,YTRA
Q16968424,Zeltiq Aesthetics,Nasdaq,ZLTQ,,,,http://www.wikidata.org/entity/Q16968424,,,ZLTQ
Q16968488,Zulily,Nasdaq,ZU,retail,,,http://www.wikidata.org/entity/Q16968488,,,ZU
Q16968498,Zymeworks,New York Stock Exchange,ZYME,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16968498,,,ZYME
Q16968655,Rocket Fuel Inc.,Nasdaq,FUEL,,,,http://www.wikidata.org/entity/Q16968655,,,FUEL
Q16972754,Coinbase,Nasdaq,COIN,Bitcoin,,,http://www.wikidata.org/entity/Q16972754,3194208000.0,2022-01-01 00:00:00+00:00,COIN
Q16973267,DAQO,New York Stock Exchange,DQ,photovoltaics,,,http://www.wikidata.org/entity/Q16973267,,,DQ
Q16974144,DragonWave,Nasdaq,DRWI,,,,http://www.wikidata.org/entity/Q16974144,,,DRWI
Q16974527,Dover Corporation,New York Stock Exchange,DOV,mechanical engineering,,,http://www.wikidata.org/entity/Q16974527,,,DOV
Q16974631,Ellie Mae,New York Stock Exchange,,software industry,,,http://www.wikidata.org/entity/Q16974631,,,
Q16974682,Alnylam Pharmaceuticals,Nasdaq,ALNY,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16974682,,,ALNY
Q16974697,Exterran Holdings,New York Stock Exchange,EXTN,,,,http://www.wikidata.org/entity/Q16974697,,,EXTN
Q16974741,AMAG Pharmaceuticals,Nasdaq,AMAG,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16974741,,,AMAG
Q16974884,American States Water,New York Stock Exchange,AWR,"water collection, treatment and supply",,,http://www.wikidata.org/entity/Q16974884,,,AWR
Q16974955,ERM Telematics,Nasdaq,ITRN,telematics,,,http://www.wikidata.org/entity/Q16974955,,,ITRN
Q16975278,Green Dot Corporation,New York Stock Exchange,GDOT,financial services,,,http://www.wikidata.org/entity/Q16975278,,,GDOT
Q16975402,Euroseas,Nasdaq,ESEA,,,,http://www.wikidata.org/entity/Q16975402,,,ESEA
Q16975567,Healthpeak Properties,New York Stock Exchange,DOC,real estate investment trust,,,http://www.wikidata.org/entity/Q16975567,,,DOC
Q16975645,Hersha Hospitality Trust,New York Stock Exchange,HT,real estate investment trust,,,http://www.wikidata.org/entity/Q16975645,,,HT
Q16979157,PBF Energy,New York Stock Exchange,PBF,petroleum industry,,,http://www.wikidata.org/entity/Q16979157,46830300000.0,2022-01-01 00:00:00+00:00,PBF
Q16980281,Haemonetics,New York Stock Exchange,HAE,biomedical engineering,,,http://www.wikidata.org/entity/Q16980281,,,HAE
Q16980395,Hornbeck Offshore Services,New York Stock Exchange,HOS,,,,http://www.wikidata.org/entity/Q16980395,,,HOS
Q16980428,K. Hovnanian Homes,New York Stock Exchange,HOV,construction,,,http://www.wikidata.org/entity/Q16980428,,,HOV
Q16980616,Insperity,New York Stock Exchange,NSP,professional service,,,http://www.wikidata.org/entity/Q16980616,,,NSP
Q16980647,InterOil,New York Stock Exchange,IOC),petroleum industry,,,http://www.wikidata.org/entity/Q16980647,,,IOC)
Q16980871,Kadant,New York Stock Exchange,KAI,,,,http://www.wikidata.org/entity/Q16980871,,,KAI
Q16980898,Kansas City Southern,New York Stock Exchange,KSU,,,,http://www.wikidata.org/entity/Q16980898,,,KSU
Q16980911,KCG Holdings,New York Stock Exchange,KCG,financial services,,,http://www.wikidata.org/entity/Q16980911,,,KCG
Q16981100,Vital Energy,New York Stock Exchange,VTLE,petroleum industry,,,http://www.wikidata.org/entity/Q16981100,,,VTLE
Q16981175,Lennar Corporation,New York Stock Exchange,LEN,construction,,,http://www.wikidata.org/entity/Q16981175,33671010000.0,2022-01-01 00:00:00+00:00,LEN
Q16981738,MarkWest Energy,New York Stock Exchange,,petroleum industry,,,http://www.wikidata.org/entity/Q16981738,,,
Q16981865,Pediatrix Medical Group,New York Stock Exchange,MD,,,,http://www.wikidata.org/entity/Q16981865,,,MD
Q16981897,Mercury Insurance Group,New York Stock Exchange,MCY,insurance,,,http://www.wikidata.org/entity/Q16981897,,,MCY
Q16982326,Mueller Water Products,New York Stock Exchange,MWA,,,,http://www.wikidata.org/entity/Q16982326,,,MWA
Q16982478,NCI Building Systems,New York Stock Exchange,NCS,,,,http://www.wikidata.org/entity/Q16982478,,,NCS
Q16983192,ONE Gas,New York Stock Exchange,OGS,public utility,,,http://www.wikidata.org/entity/Q16983192,,,OGS
Q16983204,Amwell,New York Stock Exchange,AMWL,health care,,,http://www.wikidata.org/entity/Q16983204,,,AMWL
Q16983334,Packaging Corporation of America,New York Stock Exchange,PKG,paper mill,,,http://www.wikidata.org/entity/Q16983334,,,PKG
Q16983368,Park Electrochemical Corp,New York Stock Exchange,PKE,,,,http://www.wikidata.org/entity/Q16983368,,,PKE
Q16983374,Parkway Properties,New York Stock Exchange,,real estate investment trust,,,http://www.wikidata.org/entity/Q16983374,,,
Q16983765,Prologis,New York Stock Exchange,PLD,real estate investment trust,,,http://www.wikidata.org/entity/Q16983765,5973692000.0,2022-01-01 00:00:00+00:00,PLD
Q16983837,Quaker Chemical Corporation,New York Stock Exchange,KWR,chemical industry,,,http://www.wikidata.org/entity/Q16983837,,,KWR
Q16984071,RenaissanceRe,New York Stock Exchange,RNR,,,,http://www.wikidata.org/entity/Q16984071,,,RNR
Q16984125,Rio Alto Mining,New York Stock Exchange,RIOM,gold mining,,,http://www.wikidata.org/entity/Q16984125,,,RIOM
Q16984162,Robbins & Myers,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q16984162,,,
Q16984188,Rogers Corporation,New York Stock Exchange,ROG,,,,http://www.wikidata.org/entity/Q16984188,,,ROG
Q16984522,Select Medical,New York Stock Exchange,SEM,health care,,,http://www.wikidata.org/entity/Q16984522,,,SEM
Q16984598,Siemens Mexico,New York Stock Exchange,SI,conglomerate,,,http://www.wikidata.org/entity/Q16984598,,,SI
Q16984687,SM Energy,New York Stock Exchange,SM,petroleum industry,,,http://www.wikidata.org/entity/Q16984687,,,SM
Q16985220,Swift Transportation,New York Stock Exchange,SWFT,,,,http://www.wikidata.org/entity/Q16985220,,,SWFT
Q16985313,TC PipeLines,New York Stock Exchange,TCP,,,,http://www.wikidata.org/entity/Q16985313,,,TCP
Q16985436,Terra Nitrogen Company,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q16985436,,,
Q16985452,Brooks Automation,Nasdaq,BRKS,,,,http://www.wikidata.org/entity/Q16985452,,,BRKS
Q16985465,Textainer Group Holdings,New York Stock Exchange,TGH,,,,http://www.wikidata.org/entity/Q16985465,,,TGH
Q16985644,Titanium Metals,New York Stock Exchange,TIE,,,,http://www.wikidata.org/entity/Q16985644,,,TIE
Q16985774,"Trex Company, Inc.",New York Stock Exchange,TREX,,,,http://www.wikidata.org/entity/Q16985774,,,TREX
Q16985829,Tupperware Brands,New York Stock Exchange,TUP,,,,http://www.wikidata.org/entity/Q16985829,,,TUP
Q16985911,California First National Bancorp,Nasdaq,CFNB,,,,http://www.wikidata.org/entity/Q16985911,,,CFNB
Q16986288,Vail Resorts,New York Stock Exchange,MTN,ski industry,,,http://www.wikidata.org/entity/Q16986288,,,MTN
Q16986355,"Insignia Systems, Inc.",Nasdaq,ISIG,,,,http://www.wikidata.org/entity/Q16986355,,,ISIG
Q16986417,Versar,New York Stock Exchange,VSR,,,,http://www.wikidata.org/entity/Q16986417,,,VSR
Q16986877,Wausau Paper,New York Stock Exchange,WPP,pulp and paper industry,,,http://www.wikidata.org/entity/Q16986877,,,WPP
Q16988318,Clean Diesel Technologies,Nasdaq,CDTI,,,,http://www.wikidata.org/entity/Q16988318,,,CDTI
Q16988355,Cloud Peak Energy,New York Stock Exchange,CLD,,,,http://www.wikidata.org/entity/Q16988355,,,CLD
Q16988699,Copano Energy,Nasdaq,CPNO,natural gas,,,http://www.wikidata.org/entity/Q16988699,,,CPNO
Q16988748,CoStar Group,Nasdaq,CSGP,information technology,,,http://www.wikidata.org/entity/Q16988748,,,CSGP
Q16991690,Assertio Therapeutics,Nasdaq,ASRT,pharmaceutical industry,,,http://www.wikidata.org/entity/Q16991690,,,ASRT
Q16992353,Electro Rent,Nasdaq,ELRC,,,,http://www.wikidata.org/entity/Q16992353,,,ELRC
Q16992684,EPlus Inc,Nasdaq,PLUS,,,,http://www.wikidata.org/entity/Q16992684,,,PLUS
Q16993447,Avadel Pharmaceuticals,Nasdaq,AVDL,,,,http://www.wikidata.org/entity/Q16993447,,,AVDL
Q16993862,FuelCell Energy,Nasdaq,FCEL,,,,http://www.wikidata.org/entity/Q16993862,,,FCEL
